STAID,SOUID,DATE,DD,Q_DD
   189,114683,20161116,   50,    0
   189,114683,20161117,  350,    0
   189,114683,20161118,  357,    0
   189,114683,20161119,  359,    0
   189,114683,20161120,   12,    0
   189,114683,20161121,  344,    0
   189,114683,20161122,  328,    0
   189,114683,20161123,  326,    0
   189,114683,20161124,  353,    0
   189,114683,20161125,   76,    0
   189,114683,20161126,  359,    0
   189,114683,20161127,  179,    0
   189,114683,20161128,  239,    0
   189,114683,20161129,  338,    0
   189,114683,20161130,  254,    0
   189,114683,20161201,    5,    0
   189,114683,20161202,  108,    0
   189,114683,20161203,  348,    0
   189,114683,20161204,  348,    0
   189,114683,20161205,  235,    0
   189,114683,20161206,  336,    0
   189,114683,20161207,    2,    0
   189,114683,20161208,  319,    0
   189,114683,20161209,  106,    0
   189,114683,20161210,  102,    0
   189,114683,20161211,  341,    0
   189,114683,20161212,  118,    0
   189,114683,20161213,  251,    0
   189,114683,20161214,  110,    0
   189,114683,20161215,  215,    0
   189,114683,20161216,  151,    0
   189,114683,20161217,  230,    0
   189,114683,20161218,  233,    0
   189,114683,20161219,  238,    0
   189,114683,20161220,  129,    0
   189,114683,20161221,  177,    0
   189,114683,20161222,  351,    0
   189,114683,20161223,  145,    0
   189,114683,20161224,   19,    0
   189,114683,20161225,  287,    0
   189,114683,20161226,    2,    0
   189,114683,20161227,  115,    0
   189,114683,20161228,  248,    0
   189,114683,20161229,  236,    0
   189,114683,20161230,   16,    0
   189,114683,20161231,    1,    0
   189,114683,20170101,  257,    0
   189,114683,20170102,  137,    0
   189,114683,20170103,  331,    0
   189,114683,20170104,  227,    0
   189,114683,20170105,  190,    0
   189,114683,20170106,  350,    0
   189,114683,20170107,  160,    0
   189,114683,20170108,  307,    0
   189,114683,20170109,   17,    0
   189,114683,20170110,   73,    0
   189,114683,20170111,   59,    0
   189,114683,20170112,  356,    0
   189,114683,20170113,    9,    0
   189,114683,20170114,  349,    0
   189,114683,20170115,  150,    0
   189,114683,20170116,  222,    0
   189,114683,20170117,  264,    0
   189,114683,20170118,  288,    0
   189,114683,20170119,  234,    0
   189,114683,20170120,  282,    0
   189,114683,20170121,   76,    0
   189,114683,20170122,  351,    0
   189,114683,20170123,  171,    0
   189,114683,20170124,  188,    0
   189,114683,20170125,  353,    0
   189,114683,20170126,   70,    0
   189,114683,20170127,  341,    0
   189,114683,20170128,  339,    0
   189,114683,20170129,  348,    0
   189,114683,20170130,   21,    0
   189,114683,20170131,   59,    0
   189,114683,20170201,  103,    0
   189,114683,20170202,  318,    0
   189,114683,20170203,   83,    0
   189,114683,20170204,  191,    0
   189,114683,20170205,   98,    0
   189,114683,20170206,  187,    0
   189,114683,20170207,  133,    0
   189,114683,20170208,  179,    0
   189,114683,20170209,  145,    0
   189,114683,20170210,  209,    0
   189,114683,20170211,  206,    0
   189,114683,20170212,  271,    0
   189,114683,20170213,  343,    0
   189,114683,20170214,  297,    0
   189,114683,20170215,  347,    0
   189,114683,20170216,  129,    0
   189,114683,20170217,  331,    0
   189,114683,20170218,    1,    0
   189,114683,20170219,  345,    0
   189,114683,20170220,  347,    0
   189,114683,20170221,   82,    0
   189,114683,20170222,  357,    0
   189,114683,20170223,  349,    0
   189,114683,20170224,  155,    0
   189,114683,20170225,  107,    0
   189,114683,20170226,   92,    0
   189,114683,20170227,   67,    0
   189,114683,20170228,  209,    0
   189,114683,20170301,  106,    0
   189,114683,20170302,  357,    0
   189,114683,20170303,  308,    0
   189,114683,20170304,  272,    0
   189,114683,20170305,   93,    0
   189,114683,20170306,   92,    0
   189,114683,20170307,  205,    0
   189,114683,20170308,  106,    0
   189,114683,20170309,    1,    0
   189,114683,20170310,    6,    0
   189,114683,20170311,  150,    0
   189,114683,20170312,  104,    0
   189,114683,20170313,  340,    0
   189,114683,20170314,  339,    0
   189,114683,20170315,  346,    0
   189,114683,20170316,   12,    0
   189,114683,20170317,    4,    0
   189,114683,20170318,  357,    0
   189,114683,20170319,  359,    0
   189,114683,20170320,   10,    0
   189,114683,20170321,  341,    0
   189,114683,20170322,  341,    0
   189,114683,20170323,  208,    0
   189,114683,20170324,  258,    0
   189,114683,20170325,  236,    0
   189,114683,20170326,  337,    0
   189,114683,20170327,  345,    0
   189,114683,20170328,  335,    0
   189,114683,20170329,   33,    0
   189,114683,20170330,  355,    0
   189,114683,20170331,  358,    0
   189,114683,20170401,   53,    0
   189,114683,20170402,  179,    0
   189,114683,20170403,  352,    0
   189,114683,20170404,   24,    0
   189,114683,20170405,  344,    0
   189,114683,20170406,   11,    0
   189,114683,20170407,  346,    0
   189,114683,20170408,  115,    0
   189,114683,20170409,  353,    0
   189,114683,20170410,  343,    0
   189,114683,20170411,  226,    0
   189,114683,20170412,  345,    0
   189,114683,20170413,   60,    0
   189,114683,20170414,  126,    0
   189,114683,20170415,   87,    0
   189,114683,20170416,   88,    0
   189,114683,20170417,  278,    0
   189,114683,20170418,  157,    0
   189,114683,20170419,  231,    0
   189,114683,20170420,  341,    0
   189,114683,20170421,  323,    0
   189,114683,20170422,  338,    0
   189,114683,20170423,  330,    0
   189,114683,20170424,  356,    0
   189,114683,20170425,  167,    0
   189,114683,20170426,   76,    0
   189,114683,20170427,  178,    0
   189,114683,20170428,  204,    0
   189,114683,20170429,  102,    0
   189,114683,20170430,   78,    0
   189,114683,20170501,  170,    0
   189,114683,20170502,  167,    0
   189,114683,20170503,  180,    0
   189,114683,20170504,  267,    0
   189,114683,20170505,  169,    0
   189,114683,20170506,  298,    0
   189,114683,20170507,  192,    0
   189,114683,20170508,  116,    0
   189,114683,20170509,   92,    0
   189,114683,20170510,  358,    0
   189,114683,20170511,   10,    0
   189,114683,20170512,  337,    0
   189,114683,20170513,  189,    0
   189,114683,20170514,  106,    0
   189,114683,20170515,   79,    0
   189,114683,20170516,  348,    0
   189,114683,20170517,   83,    0
   189,114683,20170518,  176,    0
   189,114683,20170519,  210,    0
   189,114683,20170520,  202,    0
   189,114683,20170521,  166,    0
   189,114683,20170522,  105,    0
   189,114683,20170523,  185,    0
   189,114683,20170524,  359,    0
   189,114683,20170525,   95,    0
   189,114683,20170526,   64,    0
   189,114683,20170527,   73,    0
   189,114683,20170528,   78,    0
   189,114683,20170529,   92,    0
   189,114683,20170530,    8,    0
   189,114683,20170531,  359,    0
   189,114683,20170601,  114,    0
   189,114683,20170602,   85,    0
   189,114683,20170603,   81,    0
   189,114683,20170604,   84,    0
   189,114683,20170605,    3,    0
   189,114683,20170606,    5,    0
   189,114683,20170607,  130,    0
   189,114683,20170608,   33,    0
   189,114683,20170609,   76,    0
   189,114683,20170610,  204,    0
   189,114683,20170611,   46,    0
   189,114683,20170612,  357,    0
   189,114683,20170613,  162,    0
   189,114683,20170614,  359,    0
   189,114683,20170615,  115,    0
   189,114683,20170616,  128,    0
   189,114683,20170617,   75,    0
   189,114683,20170618,  234,    0
   189,114683,20170619,  350,    0
   189,114683,20170620,  310,    0
   189,114683,20170621,  202,    0
   189,114683,20170622,   81,    0
   189,114683,20170623,   76,    0
   189,114683,20170624,  353,    0
   189,114683,20170625,  327,    0
   189,114683,20170626,  162,    0
   189,114683,20170627,  106,    0
   189,114683,20170628,  267,    0
   189,114683,20170629,  148,    0
   189,114683,20170630,  197,    0
   189,114683,20170701,  142,    0
   189,114683,20170702,  344,    0
   189,114683,20170703,    3,    0
   189,114683,20170704,  136,    0
   189,114683,20170705,  248,    0
   189,114683,20170706,  202,    0
   189,114683,20170707,  147,    0
   189,114683,20170708,   62,    0
   189,114683,20170709,  181,    0
   189,114683,20170710,  340,    0
   189,114683,20170711,    2,    0
   189,114683,20170712,  227,    0
   189,114683,20170713,  125,    0
   189,114683,20170714,  100,    0
   189,114683,20170715,   92,    0
   189,114683,20170716,  343,    0
   189,114683,20170717,  257,    0
   189,114683,20170718,  143,    0
   189,114683,20170719,  142,    0
   189,114683,20170720,  203,    0
   189,114683,20170721,  187,    0
   189,114683,20170722,  204,    0
   189,114683,20170723,  206,    0
   189,114683,20170724,  206,    0
   189,114683,20170725,  182,    0
   189,114683,20170726,  176,    0
   189,114683,20170727,  306,    0
   189,114683,20170728,  116,    0
   189,114683,20170729,  300,    0
   189,114683,20170730,  319,    0
   189,114683,20170731,  340,    0
   189,114683,20170801,   45,    0
   189,114683,20170802,  180,    0
   189,114683,20170803,  132,    0
   189,114683,20170804,  120,    0
   189,114683,20170805,  328,    0
   189,114683,20170806,    7,    0
   189,114683,20170807,   21,    0
   189,114683,20170808,  213,    0
   189,114683,20170809,   85,    0
   189,114683,20170810,  116,    0
   189,114683,20170811,  359,    0
   189,114683,20170812,  348,    0
   189,114683,20170813,  356,    0
   189,114683,20170814,  269,    0
   189,114683,20170815,  199,    0
   189,114683,20170816,    1,    0
   189,114683,20170817,   65,    0
   189,114683,20170818,  352,    0
   189,114683,20170819,   87,    0
   189,114683,20170820,   87,    0
   189,114683,20170821,  187,    0
   189,114683,20170822,  267,    0
   189,114683,20170823,  130,    0
   189,114683,20170824,  206,    0
   189,114683,20170825,  125,    0
   189,114683,20170826,  181,    0
   189,114683,20170827,  200,    0
   189,114683,20170828,   97,    0
   189,114683,20170829,  357,    0
   189,114683,20170830,  343,    0
   189,114683,20170831,  184,    0
   189,114683,20170901,  189,    0
